,statsbomb_xg,goal,player_shot,team,location_x,location_y,shot_distance,shot_angle,bodypart,technique,first_time,state_of_play,assist,assist_state_of_play
798,0.036101993,False,Gemma Suzanne Davison,Reading WFC,103.0,57.0,24.041630560342607,135.0,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
799,0.04978274,False,Gemma Suzanne Davison,Reading WFC,117.0,54.0,14.31782106327635,167.91,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
800,0.026897011000000002,False,So-yun Ji,Chelsea FCW,94.0,42.0,26.0768096208106,94.4,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
801,0.07714808000000001,False,Erin Cuthbert,Chelsea FCW,107.0,34.0,14.31782106327635,65.22,Left Foot,Normal Shot,True,Open Play Shot,Cross,Open Play Assist
802,0.03500873,False,Karen Julia Carney,Chelsea FCW,103.0,25.0,22.67156809750927,48.58,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
803,0.055762599999999996,False,Sophie Ingle,Chelsea FCW,114.0,34.0,8.48528137423857,45.0,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
804,0.50220215,False,Ramona Bachmann,Chelsea FCW,117.0,35.0,5.830951894845301,30.96,Right Foot,Volley,True,Open Play Shot,Unassisted,No Assist
805,0.013879942,False,Jonna Andersson,Chelsea FCW,87.0,23.0,37.12142238654117,62.74,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
806,0.08217207,False,Fara Williams,Reading WFC,100.0,53.0,23.853720883753127,123.02,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
807,0.05341063,False,Erin Cuthbert,Chelsea FCW,102.0,24.0,24.08318915758459,48.37,Left Foot,Normal Shot,False,Open Play Shot,Through Ball,Open Play - Counter Attack
808,0.24568075,False,So-yun Ji,Chelsea FCW,109.0,29.0,15.556349186104045,45.0,Left Foot,Normal Shot,False,Open Play Shot,Through Ball,Set Piece - Free Kick
809,0.3142606,True,So-yun Ji,Chelsea FCW,109.0,43.0,11.401754250991381,105.26,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
810,0.07241465,False,Karen Julia Carney,Chelsea FCW,102.0,28.0,21.633307652783934,56.31,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
811,0.024594698,False,Ramona Bachmann,Chelsea FCW,112.0,57.0,18.788294228055932,154.8,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Open Play Assist
812,0.04510446,False,Hannah Jayne Blundell,Chelsea FCW,100.0,44.0,20.396078054371138,101.31,Right Foot,Normal Shot,True,Open Play Shot,Low Pass,Open Play Assist
813,0.019798165,False,Erin Cuthbert,Chelsea FCW,93.0,52.0,29.546573405388315,113.96,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
814,0.025511397,False,Bethany England,Chelsea FCW,102.0,57.0,24.75883680627989,133.36,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
815,0.15811574,False,Drew Spence,Chelsea FCW,102.0,45.0,18.681541692269406,105.52,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Set Piece - Throw In
816,0.042035047000000006,False,Karen Julia Carney,Chelsea FCW,106.0,24.0,21.2602916254693,41.19,Left Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Throw In
817,0.13148874,False,Remi Allen,Reading WFC,113.0,44.0,8.06225774829855,119.74,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Throw In
818,0.12975584,False,Molly Bartrip,Reading WFC,112.0,46.0,10.0,126.87,Right Foot,Volley,False,Open Play Shot,High Pass,Set Piece - Throw In
819,0.019510444,False,Remi Allen,Reading WFC,96.0,53.0,27.29468812791236,118.44,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
820,0.018745909,False,Fara Williams,Reading WFC,95.0,33.0,25.96150997149434,74.36,Left Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Corner
821,0.088147536,True,Courtney Sweetman-Kirk,Liverpool WFC,108.0,34.0,13.41640786499874,63.43,Right Foot,Volley,True,Open Play Shot,Cross,Open Play Assist
822,0.013309796,False,Brooke Chaplen,Reading WFC,112.0,59.0,20.615528128088304,157.17,Right Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
823,0.028853483000000006,False,Rachel Furness,Reading WFC,112.0,33.0,10.63014581273465,48.81,Left Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
824,0.010843548,False,Fara Williams,Reading WFC,102.0,60.0,26.90724809414742,138.01,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
825,0.033041235,False,Mayumi Pacheco,Reading WFC,101.0,30.0,21.470910553583888,62.24,Left Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
826,0.015523785000000003,False,Fara Williams,Reading WFC,89.0,41.0,31.01612483854165,91.85,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Goal Kick
827,0.025257682000000004,False,Kirsty Linnett,Liverpool WFC,95.0,49.0,26.570660511172854,109.8,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
828,0.09511523,False,Jessica Anne Clarke,Liverpool WFC,112.0,35.0,9.433981132056603,57.99,Head,Normal Shot,False,Open Play Shot,Unassisted,No Assist
829,0.05550494,False,Jessica Anne Clarke,Liverpool WFC,104.0,52.0,20.0,126.87,Left Foot,Normal Shot,False,Open Play Shot,High Pass,Open Play Assist
830,0.093012184,False,Courtney Sweetman-Kirk,Liverpool WFC,115.0,34.0,7.810249675906653,39.81,Head,Normal Shot,True,Open Play Shot,Cross,Open Play Assist
831,0.048706587,False,Fara Williams,Reading WFC,108.0,49.0,15.0,126.87,Right Foot,Volley,True,Open Play Shot,Cross,Set Piece - Throw In
832,0.08253423,False,Fara Williams,Reading WFC,94.0,46.0,26.683328128252672,102.99,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
833,0.014000638000000001,False,Jessica Anne Clarke,Liverpool WFC,106.0,20.0,24.413111231467404,34.99,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
834,0.013768448,False,Charlotte Estcourt,Reading WFC,90.0,60.0,36.05551275463989,123.69,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
835,0.020146769,False,Remi Allen,Reading WFC,90.0,41.0,30.01666203960727,91.91,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Throw In
836,0.07733635,False,Brooke Chaplen,Reading WFC,108.0,52.0,16.97056274847714,135.0,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Throw In
837,0.022563348,False,Fara Williams,Liverpool WFC,107.0,23.0,21.40093455903269,37.41,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
838,0.03886049,False,Fara Williams,Reading WFC,98.0,51.0,24.59674775249769,116.57,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Set Piece - Free Kick
839,0.040730283,False,Fara Williams,Reading WFC,99.0,41.0,21.02379604162864,92.73,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
840,0.14722177,False,Brooke Chaplen,Reading WFC,114.0,32.0,10.0,36.87,Left Foot,Volley,False,Open Play Shot,High Pass,Open Play Assist
841,0.026926616,True,Fara Williams,Reading WFC,89.0,27.0,33.61547262794322,67.25,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
842,0.6079261300000001,True,Courtney Sweetman-Kirk,Liverpool WFC,118.0,39.0,2.23606797749979,63.43,Head,Normal Shot,True,Open Play Shot,Cross,Set Piece - Free Kick
843,0.008403603,False,Rachel Furness,Reading WFC,89.0,26.0,34.0147027033899,65.7,Left Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
844,0.020103129,False,Kirstyn Pearce,Reading WFC,92.0,54.0,31.304951684997054,116.57,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Throw In
845,0.017117964,False,Rachel Furness,Reading WFC,99.0,22.0,27.65863337187866,49.4,Left Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Throw In
846,0.013519825,True,Fara Williams,Reading WFC,91.0,49.0,30.36445290137795,107.24,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
847,0.027350131000000003,False,Rachel Furness,Reading WFC,110.0,39.0,10.04987562112089,84.29,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Throw In
848,0.012194196000000001,False,Fara Williams,Reading WFC,82.0,33.0,38.63935817272331,79.56,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
849,0.018043114,False,Molly Bartrip,Reading WFC,92.0,40.0,28.0,90.0,Left Foot,Volley,True,Open Play Shot,Unassisted,No Assist
850,0.017881578000000002,False,Molly Bartrip,Reading WFC,100.0,39.0,20.02498439450079,87.14,Right Foot,Volley,False,Open Play Shot,Unassisted,No Assist
851,0.033609480000000004,False,Remi Allen,Reading WFC,99.0,50.0,23.259406699226016,115.46,Right Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
852,0.09119439,False,Erin Cuthbert,Chelsea FCW,107.0,40.0,13.0,90.0,Right Foot,Volley,False,Open Play Shot,Cross,Set Piece - Free Kick
853,0.02425563,False,Erin Cuthbert,Chelsea FCW,98.0,26.0,26.0768096208106,57.53,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Corner
854,0.05838173,False,Anne-Marie Heatherson,Yeovil Town LFC,99.0,42.0,21.095023109728988,95.44,Left Foot,Volley,False,Open Play Shot,Unassisted,No Assist
855,0.028873928,False,Jonna Andersson,Chelsea FCW,95.0,33.0,25.96150997149434,74.36,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
856,0.031634934,False,Karen Julia Carney,Chelsea FCW,106.0,23.0,22.02271554554524,39.47,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Corner
857,0.012004477,False,Sophie Ingle,Chelsea FCW,89.0,34.0,31.57530680769389,79.05,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
858,0.013189204,False,Karen Julia Carney,Chelsea FCW,90.0,23.0,34.48187929913333,60.46,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
859,0.018621191000000002,False,So-yun Ji,Chelsea FCW,98.0,32.0,23.40939982143925,70.02,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
860,0.077195264,False,Millie Bright,Chelsea FCW,109.0,47.0,13.038404810405297,122.47,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
861,0.2380366,True,Millie Bright,Chelsea FCW,114.0,45.0,7.810249675906653,129.81,Right Foot,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
862,0.15956885,False,Erin Cuthbert,Chelsea FCW,114.0,35.0,7.810249675906653,50.19,Left Foot,Normal Shot,False,Open Play Shot,Cross,Open Play Assist
863,0.14293889999999998,True,So-yun Ji,Chelsea FCW,106.0,38.0,14.142135623730953,81.87,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
864,0.025079502000000004,False,Drew Spence,Chelsea FCW,98.0,51.0,24.59674775249769,116.57,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
865,0.02056969,False,Jonna Andersson,Chelsea FCW,96.0,28.0,26.83281572999748,63.43,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
866,0.13318859,False,So-yun Ji,Chelsea FCW,101.0,42.0,19.104973174542803,96.01,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
867,0.20423102,True,Erin Cuthbert,Chelsea FCW,114.0,38.0,6.324555320336759,71.57,Right Foot,Volley,False,Open Play Shot,Cross,Set Piece - Free Kick
868,0.082728,True,Ramona Bachmann,Chelsea FCW,107.0,37.0,13.341664064126336,77.01,Left Foot,Normal Shot,False,Open Play Shot,Cross,Set Piece - Free Kick
869,0.073397584,False,Millie Bright,Chelsea FCW,101.0,51.0,21.95449840010015,120.07,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
870,0.040482495,False,Magdalena Ericsson,Chelsea FCW,94.0,34.0,26.683328128252672,77.01,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
871,0.25087370000000003,False,Drew Spence,Chelsea FCW,116.0,44.0,5.656854249492381,135.0,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Throw In
872,0.021028696000000003,False,So-yun Ji,Chelsea FCW,99.0,55.0,25.806975801127876,125.54,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
873,0.09449774,False,Karen Julia Carney,Chelsea FCW,104.0,52.0,20.0,126.87,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
874,0.03044278,False,Magdalena Ericsson,Chelsea FCW,108.0,43.0,12.369316876852979,104.04,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
875,0.009268197,False,Millie Bright,Chelsea FCW,85.0,57.0,38.91015291668744,115.91,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
876,0.066755146,False,Ramona Bachmann,Chelsea FCW,115.0,29.0,12.083045973594572,24.44,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
877,0.114604704,False,Ramona Bachmann,Chelsea FCW,108.0,51.0,16.278820596099706,132.51,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
878,0.29555082,False,Magdalena Ericsson,Chelsea FCW,116.0,38.0,4.47213595499958,63.43,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
879,0.3372234000000001,False,Erin Cuthbert,Chelsea FCW,116.0,41.0,4.123105625617661,104.04,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
880,0.024403738,False,Millie Bright,Chelsea FCW,93.0,40.0,27.0,90.0,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
881,0.019986955,False,Jade Bailey,Chelsea FCW,90.0,26.0,33.1058907144937,64.98,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Keeper
882,0.068988174,False,Erin Cuthbert,Chelsea FCW,101.0,33.0,20.248456731316587,69.78,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
883,0.032948688000000004,False,Bethany England,Chelsea FCW,99.0,34.0,21.840329667841555,74.05,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
884,0.018760465,False,Deanna Cooper,Chelsea FCW,100.0,59.0,27.586228448267445,133.53,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
885,0.04281218,True,Bethany England,Chelsea FCW,101.0,40.0,19.0,90.0,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
886,0.023148801,False,So-yun Ji,Chelsea FCW,94.0,50.0,27.85677655436824,111.04,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
887,0.059893023,False,Magdalena Ericsson,Chelsea FCW,114.0,46.0,8.48528137423857,135.0,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
888,0.017553844000000002,False,Jonna Andersson,Chelsea FCW,101.0,25.0,24.20743687382041,51.71,Left Foot,Normal Shot,False,Open Play Shot,Low Pass,Set Piece - Corner
889,0.03825913,False,Bethany England,Chelsea FCW,110.0,54.0,17.204650534085253,144.46,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
890,0.036721062000000006,False,So-yun Ji,Chelsea FCW,101.0,54.0,23.60084744241189,126.38,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
891,0.122249186,False,Magdalena Ericsson,Chelsea FCW,115.0,43.0,5.830951894845301,120.96,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
892,0.060274262,False,Magdalena Ericsson,Chelsea FCW,103.0,33.0,18.384776310850235,67.62,Left Foot,Volley,False,Open Play Shot,Unassisted,No Assist
893,0.108156115,False,So-yun Ji,Chelsea FCW,114.0,43.0,6.708203932499369,116.57,Left Foot,Volley,False,Open Play Shot,Unassisted,No Assist
894,0.16044779999999995,False,Hannah Jayne Blundell,Chelsea FCW,110.0,50.0,14.142135623730953,135.0,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
895,0.020859981,False,Erin Cuthbert,Chelsea FCW,91.0,38.0,29.068883707497267,86.05,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
896,0.16239594000000002,True,Gemma Evans,Bristol City WFC,113.0,40.0,7.0,90.0,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Free Kick
897,0.048392575,False,Lucy Staniforth,Birmingham City WFC,92.0,29.0,30.08321791298265,68.55,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
898,0.064190894,False,Ella Rutherford,Bristol City WFC,106.0,28.0,18.439088914585774,49.4,Left Foot,Half Volley,False,Open Play Shot,High Pass,Open Play Assist
899,0.07880118500000001,False,Emma Follis,Birmingham City WFC,108.0,30.0,15.620499351813306,50.19,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
900,0.04043056,False,Kerys Harrop,Birmingham City WFC,114.0,35.0,7.810249675906653,50.19,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
901,0.022439055000000003,False,Lucy Staniforth,Birmingham City WFC,107.0,23.0,21.40093455903269,37.41,Right Foot,Normal Shot,False,Open Play Shot,Cut Back,Set Piece - Throw In
902,0.016162371000000002,False,Emma Follis,Birmingham City WFC,89.0,46.0,31.57530680769389,100.95,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
903,0.009605569,False,Chloe Arthur,Birmingham City WFC,83.0,42.0,37.05401462729781,93.09,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
904,0.24176362,False,Rosella Ayane,Bristol City WFC,114.0,34.0,8.48528137423857,45.0,Right Foot,Half Volley,False,Open Play Shot,High Pass,Open Play - Keeper
905,0.13378033,False,Lucy Graham,Bristol City WFC,107.0,47.0,14.7648230602334,118.3,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Keeper
906,0.14300194,False,Carla Humphrey,Bristol City WFC,108.0,46.0,13.41640786499874,116.57,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
907,0.066419005,False,Lucy Staniforth,Birmingham City WFC,82.0,55.0,40.85339643163099,111.54,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
908,0.04178795,False,Charlie Wellings,Birmingham City WFC,98.0,28.0,25.05992817228333,61.39,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
909,0.019199219,False,Lucy Staniforth,Birmingham City WFC,95.0,18.0,33.301651610693426,48.65,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
910,0.011969898,False,Chloe Arthur,Birmingham City WFC,86.0,54.0,36.76955262170047,112.38,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
911,0.12253184,False,Kerys Harrop,Birmingham City WFC,116.0,33.0,8.06225774829855,29.74,Head,Normal Shot,False,Open Play Shot,High Pass,Open Play Assist
912,0.117763385,False,Sarah Emma Mayling,Birmingham City WFC,110.0,41.0,10.04987562112089,95.71,Right Foot,Half Volley,True,Open Play Shot,Cross,Set Piece - Throw In
913,0.04405174,False,Carla Humphrey,Bristol City WFC,106.0,51.0,17.804493814764854,128.16,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
914,0.035536993,False,Emma Follis,Birmingham City WFC,103.0,55.0,22.67156809750927,131.42,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Open Play - Counter Attack
915,0.017507983,False,Stephanie Houghton,Manchester City WFC,106.0,37.0,14.31782106327635,77.91,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
916,0.015467175,False,Georgia Stanway,Manchester City WFC,87.0,47.0,33.734255586866,101.98,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Set Piece - Corner
917,0.031297415,False,Chloe Arthur,Birmingham City WFC,91.0,39.0,29.017236257093817,88.03,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
918,0.2846494,False,Lucy Staniforth,Birmingham City WFC,113.0,42.0,7.280109889280517,105.95,Right Foot,Normal Shot,False,Open Play Shot,Cut Back,Open Play Assist
919,0.0811023,False,Hayley Ladd,Birmingham City WFC,102.0,40.0,18.0,90.0,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
920,0.02583486,False,Georgia Stanway,Manchester City WFC,95.0,32.0,26.248809496813372,72.26,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Open Play Assist
921,0.009602911,False,Caroline Weir,Manchester City WFC,92.0,21.0,33.83784863137726,55.84,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
922,0.015413678,False,Emma Follis,Birmingham City WFC,101.0,58.0,26.1725046566048,133.45,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Set Piece - Throw In
923,0.013351768,False,Jennifer Beattie,Manchester City WFC,108.0,47.0,13.892443989449804,120.26,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
924,0.041440032,False,Tessa Wullaert,Manchester City WFC,100.0,53.0,23.853720883753127,123.02,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Corner
925,0.19323294,False,Nikita Parris,Birmingham City WFC,106.0,33.0,15.652475842498527,63.43,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
926,0.11550733,True,Meaghan Sargeant,Birmingham City WFC,114.0,44.0,7.211102550927977,123.69,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
927,0.08562554,True,Caroline Weir,Manchester City WFC,107.0,45.0,13.92838827718412,111.04,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
928,0.4237227,False,Lucy Staniforth,Birmingham City WFC,100.0,32.0,21.54065922853801,68.2,Right Foot,Normal Shot,True,Open Play Shot,Through Ball,Set Piece - Free Kick
929,0.010206212,False,Nikita Parris,Manchester City WFC,104.0,61.0,26.40075756488817,142.7,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
930,0.01968088,False,Tessa Wullaert,Manchester City WFC,91.0,48.0,30.08321791298265,105.42,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
931,0.6516305,True,Nikita Parris,Manchester City WFC,113.0,39.0,7.071067811865476,81.87,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Throw In
932,0.020765156,False,Keira Walsh,Manchester City WFC,95.0,51.0,27.313000567495326,113.75,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Throw In
933,0.019009676,True,Tessa Wullaert,Manchester City WFC,100.0,58.0,26.90724809414742,131.99,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Open Play Assist
934,0.019932806,False,Hayley Ladd,Birmingham City WFC,94.0,15.0,36.069377593742864,46.12,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
935,0.023883743,False,Georgia Stanway,Manchester City WFC,107.0,24.0,20.615528128088304,39.09,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
936,0.06808526,False,Caroline Weir,Manchester City WFC,95.0,49.0,26.570660511172854,109.8,Left Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
937,0.06217387,False,Georgia Stanway,Manchester City WFC,105.0,54.0,20.518284528683196,133.03,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
938,0.03445232,False,Caroline Weir,Manchester City WFC,95.0,38.0,25.079872407968914,85.43,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
939,0.026223471,False,Lucy Staniforth,Birmingham City WFC,117.0,54.0,14.31782106327635,167.91,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Throw In
940,0.41839263,False,Chloe Arthur,Birmingham City WFC,114.0,42.0,6.324555320336759,108.43,Right Foot,Half Volley,False,Open Play Shot,Cross,Set Piece - Throw In
941,0.30190638000000003,True,Emma Follis,Birmingham City WFC,116.0,37.0,5.0,53.13,Right Foot,Half Volley,False,Open Play Shot,Cross,Set Piece - Throw In
942,0.028445704,False,Rinsola Babajide,Liverpool WFC,99.0,27.0,24.698178070456933,58.24,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
943,0.019290444,False,Lucy Staniforth,Birmingham City WFC,95.0,50.0,26.925824035672523,111.8,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Throw In
944,0.011014464,False,Charlie Wellings,Birmingham City WFC,89.0,38.0,31.06444913401813,86.31,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
945,0.014508638,False,Laura Coombs,Birmingham City WFC,76.0,40.0,44.0,90.0,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
946,0.08464224000000001,False,Niamh Fahey,Liverpool WFC,106.0,44.0,14.560219778561034,105.95,Right Foot,Volley,False,Open Play Shot,Unassisted,No Assist
947,0.09020005,True,Connie Scofield,Birmingham City WFC,105.0,50.0,18.027756377319946,123.69,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
948,0.016859783,False,Charlie Wellings,Birmingham City WFC,95.0,55.0,29.154759474226502,120.96,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Open Play Assist
949,0.010275588,False,Courtney Sweetman-Kirk,Liverpool WFC,103.0,60.0,26.248809496813372,139.64,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
950,0.22079672,False,Kerys Harrop,Birmingham City WFC,116.0,32.0,8.94427190999916,26.57,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
951,0.02821337,False,Connie Scofield,Birmingham City WFC,96.0,39.0,24.020824298928627,87.61,Right Foot,Volley,False,Open Play Shot,Unassisted,No Assist
952,0.012376024,False,Courtney Sweetman-Kirk,Birmingham City WFC,99.0,60.0,29.0,133.6,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
953,0.06688677,False,Courtney Sweetman-Kirk,Liverpool WFC,109.0,38.0,11.180339887498945,79.7,Head,Normal Shot,False,Open Play Shot,Cross,Open Play Assist
954,0.023912475,False,Harriet Scott,Birmingham City WFC,95.0,48.0,26.248809496813372,107.74,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
955,0.01930879,False,Emma Follis,Birmingham City WFC,101.0,23.0,25.495097567963924,48.18,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Open Play - Assist
956,0.015939327,False,Lucy Staniforth,Birmingham City WFC,95.0,22.0,30.805843601498733,54.25,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
957,0.08522159600000001,False,Hayley Ladd,Birmingham City WFC,100.0,39.0,20.02498439450079,87.14,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Keeper
958,0.016101416,False,Lucy Staniforth,Birmingham City WFC,93.0,47.0,27.892651361962706,104.53,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
959,0.03476727,False,Hayley Ladd,Birmingham City WFC,93.0,46.0,27.65863337187866,102.53,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
