,location_x,location_y,time,statsbomb_xg,outcome,player,team,bodypart,technique,first_touch,state_of_play,assist1,assist2,assist3,assist_state_of_play,inside_18_width,inside_18_depth,inside_18,shot_distance,shot_angle
1749,108.0,40.0,2021-06-14 00:36:53.930,0.76,Goal,Francesca Kirby,Chelsea FCW,Right Foot,Normal,False,Penalty,,,,,True,True,True,12.0,90.0
1750,109.0,28.0,2021-06-14 00:39:12.175,0.28432837,Off T,Francesca Kirby,Chelsea FCW,Right Foot,Lob,False,Open Play,,,,,True,True,True,16.278820596099706,42.51
1751,104.0,40.0,2021-06-14 00:41:54.422,0.025001345,Saved,Danique Kerkdijk,Bristol City WFC,Right Foot,Volley,False,Open Play,,,,,True,True,True,16.0,90.0
1752,114.0,37.0,2021-06-14 00:43:15.668,0.083639555,Goal,Bethany England,Chelsea FCW,Head,Normal,False,Open Play,High Pass,,Cross,Regular Play,True,True,True,6.708203932499369,63.43
1753,114.7,36.7,2021-06-14 00:01:35.554,0.20663391,Off T,Bethany England,Chelsea FCW,Right Foot,Volley,True,Open Play,High Pass,,Cross,Regular Play,True,True,True,6.243396511515183,58.09
1754,113.3,32.6,2021-06-14 00:02:46.411,0.026712622000000002,Blocked,Sophie Ingle,Chelsea FCW,Head,Normal,False,Open Play,High Pass,Outswinging,,From Corner,True,True,True,9.982484660644364,42.16
1755,112.3,37.3,2021-06-14 00:02:48.633,0.04336553,Off T,Magdalena Ericsson,Chelsea FCW,Head,Normal,False,Open Play,,,,,True,True,True,8.159656855530143,70.68
1756,104.2,43.7,2021-06-14 00:07:11.893,0.09580419,Goal,So-yun Ji,Chelsea FCW,Left Foot,Volley,False,Open Play,,,,,True,True,True,16.227445886522005,103.18
1757,102.0,25.2,2021-06-14 00:12:19.213,0.038516257000000005,Blocked,Francesca Kirby,Chelsea FCW,Right Foot,Normal,False,Open Play,High Pass,,,Regular Play,True,False,False,23.303218661807215,50.57
1758,89.3,53.9,2021-06-14 00:17:23.679,0.015156502,Off T,Fara Williams,Reading WFC,Left Foot,Normal,False,Open Play,Low Pass,,,Regular Play,True,False,False,33.70014836762592,114.36
1759,95.1,28.8,2021-06-14 00:20:02.994,0.013348037,Off T,Jade Moore,Reading WFC,Left Foot,Half Volley,False,Open Play,,,,,True,False,False,27.30293024567144,65.78
1760,101.2,29.2,2021-06-14 00:21:18.984,0.09119546,Off T,Bethany England,Chelsea FCW,Right Foot,Normal,False,Open Play,Ground Pass,,,From Counter,True,False,False,21.681328372588244,60.12
1761,101.3,34.4,2021-06-14 00:30:43.554,0.08828857,Blocked,Millie Farrow,Reading WFC,Left Foot,Normal,True,Open Play,Ground Pass,,,From Counter,True,False,False,19.52050204272421,73.33
1762,112.8,33.4,2021-06-14 00:34:57.695,0.12072977400000001,Blocked,Francesca Kirby,Chelsea FCW,Left Foot,Normal,True,Open Play,Ground Pass,,Cross,From Free Kick,True,True,True,9.767292357659827,47.49
1763,110.8,38.4,2021-06-14 00:35:38.735,0.051863283,Off T,Bethany England,Chelsea FCW,Head,Normal,False,Open Play,High Pass,,Cross,From Throw In,True,True,True,9.338094023943006,80.13
1764,83.1,33.9,2021-06-14 00:36:53.005,0.010972061,Off T,Remi Allen,Reading WFC,Right Foot,Normal,False,Open Play,Low Pass,,,Regular Play,True,False,False,37.40080213043566,80.61
1765,108.6,51.4,2021-06-14 00:40:47.169,0.019696327,Wayward,Sophie Ingle,Chelsea FCW,Head,Normal,False,Open Play,High Pass,Straight,,From Corner,True,True,True,16.122034611053287,135.0
1766,115.7,30.8,2021-06-14 00:02:11.216,0.2612042,Saved,Francesca Kirby,Chelsea FCW,Left Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,True,True,10.155294185792943,25.05
1767,113.7,38.6,2021-06-14 00:03:10.548,0.32048833,Off T,Bethany England,Chelsea FCW,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,6.453681120105018,77.47
1768,106.5,40.4,2021-06-14 00:04:04.934,0.25122413,Goal,Natasha Harding,Reading WFC,Right Foot,Normal,True,Open Play,High Pass,,,From Throw In,True,True,True,13.505924625881784,91.7
1769,112.9,18.2,2021-06-14 00:05:18.272,0.03909047,Goal,Karen Julia Carney,Chelsea FCW,Left Foot,Lob,False,Open Play,Ground Pass,Through Ball,Through Ball,From Kick Off,False,True,False,22.92705825002414,18.04
1770,101.3,50.3,2021-06-14 00:06:20.817,0.21718375,Post,Natasha Harding,Reading WFC,Right Foot,Lob,False,Open Play,High Pass,,,From Kick Off,True,False,False,21.349004660639334,118.85
1771,113.1,37.6,2021-06-14 00:06:23.191,0.75129634,Goal,Fara Williams,Reading WFC,Head,Normal,False,Open Play,,,,,True,True,True,7.305477397131557,70.82
1772,98.5,18.7,2021-06-14 00:08:10.223,0.02263478,Blocked,Natasha Harding,Reading WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,False,False,False,30.264500656710002,45.27
1773,114.4,37.9,2021-06-14 00:09:55.495,0.20527034,Wayward,Millie Bright,Chelsea FCW,Right Foot,Volley,True,Open Play,,,,,True,True,True,5.980802621722267,69.44
1774,88.1,45.5,2021-06-14 00:10:18.288,0.016060313,Saved,Francesca Kirby,Chelsea FCW,Right Foot,Normal,False,Open Play,Ground Pass,,,From Corner,True,False,False,32.37066573303676,99.78
1775,118.5,35.4,2021-06-14 00:13:47.700,0.76160413,Post,Bethany England,Chelsea FCW,Left Foot,Normal,True,Open Play,Ground Pass,,,Regular Play,True,True,True,4.83838816136118,18.06
1776,110.7,40.2,2021-06-14 00:18:00.372,0.42164937,Goal,Bethany England,Chelsea FCW,Left Foot,Normal,True,Open Play,,,,,True,True,True,9.302150289046073,91.23
1777,108.0,57.4,2021-06-14 00:19:57.488,0.024819536000000003,Post,Francesca Kirby,Chelsea FCW,Right Foot,Normal,True,Open Play,Ground Pass,,,From Throw In,True,True,True,21.136697944570244,145.41
1778,108.8,55.8,2021-06-14 00:21:30.123,0.038068864,Saved,Francesca Kirby,Chelsea FCW,Right Foot,Normal,True,Open Play,High Pass,Through Ball,Through Ball,Regular Play,True,True,True,19.36698221200195,144.67
1779,102.3,36.3,2021-06-14 00:23:44.574,0.043520696000000005,Blocked,Kirstyn Pearce,Reading WFC,Left Foot,Volley,True,Open Play,,,,,True,True,True,18.08258831030558,78.19
1780,102.7,36.2,2021-06-14 00:23:45.718,0.020585397000000002,Blocked,Kirstyn Pearce,Reading WFC,Left Foot,Normal,False,Open Play,,,,,True,True,True,17.712425017484193,77.61
1781,89.1,48.4,2021-06-14 00:27:29.680,0.013919458000000001,Blocked,Rachel Furness,Reading WFC,Left Foot,Normal,False,Open Play,,,,,True,False,False,32.021399094980225,105.21
1782,105.6,41.1,2021-06-14 00:37:56.561,0.019416833,Wayward,Bethany England,Chelsea FCW,Head,Normal,False,Open Play,High Pass,,Cross,Regular Play,True,True,True,14.441952776546534,94.37
1783,111.7,37.5,2021-06-14 00:41:08.816,0.08070355,Blocked,Rachel Furness,Reading WFC,Head,Normal,False,Open Play,High Pass,,,From Throw In,True,True,True,8.668333173107731,73.24
1784,114.2,39.5,2021-06-14 00:42:31.028,0.2779512,Saved,Rachel Furness,Reading WFC,Head,Normal,False,Open Play,High Pass,,Cross,Regular Play,True,True,True,5.821511831131151,85.07
1785,91.0,22.0,2021-06-14 00:05:26.571,0.010679903000000001,Off T,Niamh Charles,Liverpool WFC,Right Foot,Normal,False,Open Play,,,,,False,False,False,34.132096331752024,58.17
1786,87.0,42.0,2021-06-14 00:08:37.195,0.017490929000000002,Blocked,Ellie Mason,Yeovil Town LFC,Left Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,33.06055050963308,93.47
1787,112.0,35.0,2021-06-14 00:11:17.708,0.091723725,Blocked,Kirsty Linnett,Liverpool WFC,Right Foot,Normal,False,Open Play,Ground Pass,,Cross,From Throw In,True,True,True,9.433981132056603,57.99
1788,113.0,41.0,2021-06-14 00:17:44.052,0.35466477,Goal,Kirsty Linnett,Liverpool WFC,Left Foot,Volley,True,Open Play,High Pass,,Cross,Regular Play,True,True,True,7.0710678118654755,98.13
1789,97.0,57.0,2021-06-14 00:22:20.017,0.017732544,Off T,Niamh Fahey,Liverpool WFC,Right Foot,Normal,False,Open Play,High Pass,,,From Throw In,True,False,False,28.600699292150182,126.47
1790,113.0,46.0,2021-06-14 00:25:10.014,0.107501835,Blocked,Kirsty Linnett,Liverpool WFC,Right Foot,Backheel,False,Open Play,Ground Pass,,Cross,From Throw In,True,True,True,9.219544457292887,130.6
1791,115.0,42.0,2021-06-14 00:26:54.415,0.2795671,Off T,Rinsola Babajide,Liverpool WFC,Head,Normal,False,Open Play,High Pass,,Cross,From Free Kick,True,True,True,5.385164807134504,111.8
1792,108.0,39.0,2021-06-14 00:27:58.691,0.10180717,Goal,Anne-Marie Heatherson,Yeovil Town LFC,Right Foot,Normal,False,Open Play,Low Pass,,,From Counter,True,True,True,12.041594578792296,85.24
1793,115.0,41.0,2021-06-14 00:30:58.390,0.11786189,Off T,Niamh Charles,Liverpool WFC,Head,Normal,False,Open Play,High Pass,,,From Corner,True,True,True,5.0990195135927845,101.31
1794,83.0,37.0,2021-06-14 00:35:53.394,0.008072966,Saved,Rinsola Babajide,Liverpool WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,37.12142238654117,85.36
1795,97.0,26.0,2021-06-14 00:36:27.060,0.017378384,Blocked,Rinsola Babajide,Liverpool WFC,Left Foot,Normal,False,Open Play,,,,,True,False,False,26.92582403567252,58.67
1796,104.0,34.0,2021-06-14 00:36:29.746,0.06936878,Saved,Kirsty Linnett,Liverpool WFC,Right Foot,Normal,False,Open Play,,,,,True,True,True,17.08800749063506,69.44
1797,113.0,36.0,2021-06-14 00:37:04.965,0.110045165,Saved,Niamh Charles,Liverpool WFC,Left Foot,Normal,False,Open Play,,,,,True,True,True,8.06225774829855,60.26
1798,104.0,28.0,2021-06-14 00:38:25.487,0.032179944,Saved,Rinsola Babajide,Liverpool WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,True,True,20.0,53.13
1799,104.0,52.0,2021-06-14 00:43:11.290,0.06281842,Saved,Jessica Anne Clarke,Liverpool WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,True,True,20.0,126.87
1800,111.0,46.0,2021-06-14 00:44:18.196,0.20358406,Saved,Laura Coombs,Liverpool WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,True,True,10.816653826391969,123.69
1801,87.0,35.0,2021-06-14 00:01:26.968,0.019696962000000002,Off T,Kirsty Linnett,Liverpool WFC,Right Foot,Normal,False,Open Play,High Pass,,,Regular Play,True,False,False,33.37663853655727,81.38
1802,87.0,40.0,2021-06-14 00:02:57.698,0.012055034000000001,Off T,Amber Gaylor,Yeovil Town LFC,Left Foot,Normal,False,Open Play,,,,,True,False,False,33.0,90.0
1803,109.0,35.0,2021-06-14 00:04:52.387,0.13010946,Blocked,Laura Coombs,Liverpool WFC,Right Foot,Normal,False,Open Play,Ground Pass,,Cross,From Throw In,True,True,True,12.083045973594572,65.56
1804,91.0,18.0,2021-06-14 00:06:13.394,0.024125050000000002,Saved,Nicola Cousins,Yeovil Town LFC,Left Foot,Normal,False,Open Play,,,,,False,False,False,36.40054944640259,52.82
1805,109.0,49.0,2021-06-14 00:16:01.178,0.01148134,Blocked,Sophie Elizabeth Bradley-Auckland,Liverpool WFC,Head,Normal,False,Open Play,High Pass,,,From Corner,True,True,True,14.212670403551895,129.29
1806,87.0,35.0,2021-06-14 00:16:11.622,0.01527029,Saved,Christie Murray,Liverpool WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Corner,True,False,False,33.37663853655727,81.38
1807,111.0,55.0,2021-06-14 00:17:21.570,0.05533358,Saved,Rinsola Babajide,Liverpool WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,True,True,17.4928556845359,149.04
1808,109.0,26.0,2021-06-14 00:21:45.664,0.028188458000000003,Saved,Jessica Anne Clarke,Liverpool WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,True,True,17.804493814764857,38.16
1809,96.0,55.0,2021-06-14 00:22:06.345,0.016220829000000003,Blocked,Niamh Fahey,Liverpool WFC,Left Foot,Normal,False,Open Play,,,,,True,False,False,28.30194339616981,122.01
1810,114.0,34.0,2021-06-14 00:22:09.269,0.142516,Saved,Jessica Anne Clarke,Liverpool WFC,Left Foot,Normal,False,Open Play,,,,,True,True,True,8.48528137423857,45.0
1811,108.0,46.0,2021-06-14 00:24:17.145,0.036041267,Off T,Jasmine Matthews,Liverpool WFC,Left Foot,Normal,False,Open Play,Low Pass,,,From Corner,True,True,True,13.416407864998739,116.57
1812,109.0,56.0,2021-06-14 00:27:13.686,0.027214218000000002,Blocked,Courtney Sweetman-Kirk,Liverpool WFC,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,19.4164878389476,145.49
1813,114.0,37.0,2021-06-14 00:27:58.268,0.052941903000000005,Blocked,Sophie Elizabeth Bradley-Auckland,Liverpool WFC,Head,Normal,False,Open Play,High Pass,,,From Corner,True,True,True,6.708203932499369,63.43
1814,104.0,50.0,2021-06-14 00:29:11.786,0.030699063000000002,Blocked,Rinsola Babajide,Liverpool WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,From Corner,True,True,True,18.867962264113206,122.01
1815,111.0,55.0,2021-06-14 00:29:14.621,0.030085277,Off T,Laura Coombs,Liverpool WFC,Right Foot,Normal,False,Open Play,,,,,True,True,True,17.4928556845359,149.04
1816,88.0,28.0,2021-06-14 00:33:27.278,0.010236048000000001,Saved,Ellie Mason,Yeovil Town LFC,Left Foot,Normal,False,Open Play,Low Pass,,,Regular Play,True,False,False,34.17601498127012,69.44
1817,104.0,51.0,2021-06-14 00:33:51.789,0.04928623,Off T,Rinsola Babajide,Liverpool WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,True,True,19.4164878389476,124.51
1818,101.0,48.0,2021-06-14 00:34:41.878,0.045192663,Saved,Rinsola Babajide,Liverpool WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,20.615528128088304,112.83
1819,104.0,27.0,2021-06-14 00:38:42.273,0.038388576,Saved,Anne-Marie Heatherson,Liverpool WFC,Left Foot,Normal,False,Open Play,,,,,True,True,True,20.615528128088304,50.91
1820,110.0,55.0,2021-06-14 00:39:15.136,0.042296324,Blocked,Rinsola Babajide,Liverpool WFC,Left Foot,Normal,False,Open Play,High Pass,,,From Throw In,True,True,True,18.027756377319946,146.31
1821,90.0,31.0,2021-06-14 00:39:22.227,0.015256048000000001,Saved,Leigh-Anne Robe,Liverpool WFC,Right Foot,Normal,False,Open Play,,,,,True,False,False,31.32091952673165,73.3
1822,104.0,27.0,2021-06-14 00:41:56.129,0.06947849,Blocked,Jessica Anne Clarke,Liverpool WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,True,True,20.615528128088304,50.91
1823,109.0,41.0,2021-06-14 00:02:15.331,0.76,Goal,Nikita Parris,Manchester City WFC,Right Foot,Normal,False,Penalty,,,,,True,True,True,11.045361017187261,95.19
1824,92.0,48.0,2021-06-14 00:06:29.123,0.02388385,Off T,Jill Scott,Manchester City WFC,Right Foot,Normal,False,Open Play,,,,,True,False,False,29.120439557122072,105.95
1825,114.0,40.0,2021-06-14 00:21:58.554,0.24282758000000002,Saved,Ellie Brazil,Brighton & Hove Albion WFC,Head,Normal,False,Open Play,High Pass,,Cross,From Free Kick,True,True,True,6.0,90.0
1826,96.0,44.0,2021-06-14 00:28:26.032,0.05375484,Blocked,Jill Scott,Manchester City WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,24.331050121192877,99.46
1827,111.0,55.0,2021-06-14 00:28:30.189,0.048990738000000006,Saved,Claire Emslie,Manchester City WFC,Right Foot,Normal,False,Open Play,,,,,True,True,True,17.4928556845359,149.04
1828,96.0,46.0,2021-06-14 00:29:26.032,0.042125963,Blocked,Caroline Weir,Manchester City WFC,Left Foot,Normal,False,Open Play,,,,,True,False,False,24.73863375370596,104.04
1829,114.0,36.0,2021-06-14 00:30:08.382,0.21100253,Saved,Stephanie Houghton,Manchester City WFC,Head,Normal,False,Open Play,High Pass,,Cross,From Corner,True,True,True,7.211102550927978,56.31
1830,116.0,42.0,2021-06-14 00:30:10.603,0.36908284,Goal,Gemma Bonner,Manchester City WFC,Left Foot,Normal,False,Open Play,,,,,True,True,True,4.47213595499958,116.57
1831,116.0,47.0,2021-06-14 00:36:03.024,0.06780382,Blocked,Lauren Hemp,Manchester City WFC,Right Foot,Normal,False,Open Play,Ground Pass,,Cross,Regular Play,True,True,True,8.06225774829855,150.26
1832,115.0,38.0,2021-06-14 00:39:27.945,0.08594552400000001,Wayward,Jill Scott,Manchester City WFC,Head,Normal,False,Open Play,High Pass,,,From Corner,True,True,True,5.385164807134504,68.2
1833,118.0,43.0,2021-06-14 00:39:28.786,0.47497493,Goal,Nikita Parris,Manchester City WFC,Head,Normal,False,Open Play,,,,,True,True,True,3.605551275463989,146.31
1834,106.0,55.0,2021-06-14 00:00:19.834,0.048209228,Off T,Lauren Hemp,Manchester City WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,From Counter,True,True,True,20.518284528683193,136.97
1835,115.0,44.0,2021-06-14 00:03:14.515,0.07748806500000001,Blocked,Jill Scott,Manchester City WFC,Head,Normal,False,Open Play,High Pass,,,From Corner,True,True,True,6.4031242374328485,128.66
1836,106.0,38.0,2021-06-14 00:09:00.567,0.2793445,Saved,Caroline Weir,Manchester City WFC,Right Foot,Normal,False,Open Play,,,,,True,True,True,14.142135623730951,81.87
1837,99.0,58.0,2021-06-14 00:12:23.397,0.030040964000000003,Wayward,Kate Natkiel,Brighton & Hove Albion WFC,Left Foot,Normal,True,Open Play,Ground Pass,,,Regular Play,False,False,False,27.65863337187866,130.6
1838,91.0,37.0,2021-06-14 00:13:17.775,0.01754457,Off T,Chloe Peplow,Brighton & Hove Albion WFC,Right Foot,Normal,False,Open Play,High Pass,,,Regular Play,True,False,False,29.154759474226502,84.09
1839,112.0,29.0,2021-06-14 00:14:24.301,0.12849343,Saved,Iniabasi Anefiok Umotong,Brighton & Hove Albion WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Counter,True,True,True,13.601470508735444,36.03
1840,96.0,34.0,2021-06-14 00:19:23.620,0.10896051,Off T,Stephanie Houghton,Manchester City WFC,Right Foot,Normal,False,Free Kick,,,,,True,False,False,24.73863375370596,75.96
1841,91.0,44.0,2021-06-14 00:22:07.510,0.020593517000000002,Saved,Georgia Stanway,Manchester City WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,29.274562336608895,97.85
1842,105.0,41.0,2021-06-14 00:22:45.992,0.037216596000000005,Blocked,Gemma Bonner,Manchester City WFC,Right Foot,Normal,True,Open Play,High Pass,,,From Corner,True,True,True,15.033296378372908,93.81
1843,95.0,30.0,2021-06-14 00:37:59.683,0.016402924000000003,Blocked,Keira Walsh,Manchester City WFC,Right Foot,Normal,False,Open Play,,,,,True,False,False,26.92582403567252,68.2
1844,97.0,55.0,2021-06-14 00:44:38.496,0.022794295000000003,Blocked,Ellie Brazil,Brighton & Hove Albion WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,27.459060435491963,123.11
1845,115.0,38.0,2021-06-14 00:45:20.339,0.07836766,Wayward,Fern Whelan,Brighton & Hove Albion WFC,Head,Normal,False,Open Play,High Pass,,,From Corner,True,True,True,5.385164807134504,68.2
1846,109.0,54.0,2021-06-14 00:47:21.363,0.08819066,Off T,Pauline Bremer,Manchester City WFC,Right Foot,Normal,False,Open Play,Ground Pass,Through Ball,Through Ball,Regular Play,True,True,True,17.804493814764857,141.84
1847,106.0,59.0,2021-06-14 00:06:03.355,0.011315679,Blocked,Ria Percival,West Ham United LFC,Right Foot,Normal,True,Open Play,,,,,False,True,False,23.600847442411894,143.62
1848,98.0,28.0,2021-06-14 00:08:16.846,0.046765786000000004,Saved,Alisha Lehmann,West Ham United LFC,Right Foot,Normal,False,Open Play,High Pass,,,Regular Play,True,False,False,25.059928172283335,61.39
1849,92.0,48.0,2021-06-14 00:08:39.202,0.01948516,Off T,Yana Daniels,Liverpool WFC,Right Foot,Normal,False,Open Play,,,,,True,False,False,29.120439557122072,105.95
1850,111.0,35.0,2021-06-14 00:25:17.913,0.0576753,Off T,Leandra Little,Liverpool WFC,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.295630140987,60.95
1851,93.0,50.0,2021-06-14 00:26:29.506,0.022258855,Blocked,Laura Coombs,Liverpool WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Counter,True,False,False,28.792360097775937,110.32
1852,101.0,41.0,2021-06-14 00:31:09.838,0.058979847,Saved,Brianna Visalli,West Ham United LFC,Left Foot,Normal,False,Open Play,,,,,True,False,False,19.026297590440446,93.01
1853,85.0,29.0,2021-06-14 00:34:07.072,0.010221194000000001,Saved,Courtney Sweetman-Kirk,West Ham United LFC,Right Foot,Normal,False,Open Play,,,,,True,False,False,36.68787265568828,72.55
1854,116.0,45.0,2021-06-14 00:36:53.514,0.09976145,Off T,Kate Longhurst,West Ham United LFC,Head,Normal,False,Open Play,High Pass,,Cross,From Corner,True,True,True,6.4031242374328485,141.34
1855,99.0,38.0,2021-06-14 00:38:38.502,0.019361842,Wayward,Adriana Leon,West Ham United LFC,Left Foot,Half Volley,True,Open Play,,,,,True,False,False,21.095023109728988,84.56
1856,90.0,40.0,2021-06-14 00:39:05.785,0.019556059,Post,Laura Coombs,Liverpool WFC,Right Foot,Normal,False,Open Play,,,,,True,False,False,30.0,90.0
1857,94.0,52.0,2021-06-14 00:46:18.633,0.024246601000000003,Blocked,Jane Ross,West Ham United LFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,28.635642126552707,114.78
1858,100.0,54.0,2021-06-14 00:00:57.838,0.059162352,Off T,Alisha Lehmann,West Ham United LFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Counter,True,False,False,24.413111231467404,124.99
1859,117.0,39.0,2021-06-14 00:03:15.798,0.6502245999999999,Goal,Courtney Sweetman-Kirk,Liverpool WFC,Right Foot,Normal,True,Open Play,Low Pass,,Cross,Regular Play,True,True,True,3.1622776601683795,71.57
1860,94.0,48.0,2021-06-14 00:10:17.927,0.021618111000000002,Saved,So-Hyun Cho,West Ham United LFC,Right Foot,Normal,False,Open Play,,,,,True,False,False,27.202941017470888,107.1
1861,98.0,45.0,2021-06-14 00:15:40.627,0.03698083,Off T,Adriana Leon,West Ham United LFC,Right Foot,Normal,False,Open Play,Low Pass,,,Regular Play,True,False,False,22.561028345356956,102.8
1862,98.0,23.0,2021-06-14 00:26:35.135,0.021823486000000003,Saved,Leigh-Anne Robe,Liverpool WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,False,False,27.80287754891569,52.31
1863,94.0,26.0,2021-06-14 00:37:06.830,0.023996815,Saved,Leanne Kiernan,West Ham United LFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,False,False,29.5296461204668,61.7
1864,104.0,38.0,2021-06-14 00:37:55.313,0.047832076,Blocked,Kate Longhurst,West Ham United LFC,Left Foot,Half Volley,False,Open Play,,,,,True,True,True,16.1245154965971,82.87
1865,102.0,38.0,2021-06-14 00:37:56.800,0.04248598,Saved,Alisha Lehmann,West Ham United LFC,Right Foot,Volley,True,Open Play,,,,,True,False,False,18.110770276274835,83.66
1866,101.0,53.0,2021-06-14 00:39:42.370,0.051457252,Saved,Alisha Lehmann,West Ham United LFC,Left Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,23.021728866442675,124.38
1867,107.0,39.0,2021-06-14 00:40:32.875,0.12237164,Off T,Lucienne Reichardt,West Ham United LFC,Left Foot,Volley,False,Open Play,,,,,True,True,True,13.038404810405298,85.6
1868,111.0,35.0,2021-06-14 00:42:48.796,0.013008277,Blocked,Gilly Louise Scarlett Flaherty,West Ham United LFC,Head,Normal,False,Open Play,High Pass,,,From Corner,True,True,True,10.295630140987,60.95
1869,96.0,34.0,2021-06-14 00:00:31.462,0.07736286,Saved,Bethany England,Chelsea FCW,Right Foot,Normal,False,Open Play,High Pass,,,Regular Play,True,False,False,24.73863375370596,75.96
1870,101.0,45.0,2021-06-14 00:10:48.331,0.033158537,Wayward,So-yun Ji,Chelsea FCW,Right Foot,Half Volley,True,Open Play,,,,,True,False,False,19.6468827043885,104.74
1871,113.0,41.0,2021-06-14 00:12:57.440,0.43381214,Goal,Erin Cuthbert,Chelsea FCW,Head,Diving Header,False,Open Play,High Pass,,Cross,Regular Play,True,True,True,7.0710678118654755,98.13
1872,111.0,37.0,2021-06-14 00:27:48.488,0.11330964,Blocked,Bethany England,Chelsea FCW,Head,Normal,False,Open Play,High Pass,,Cross,From Free Kick,True,True,True,9.486832980505138,71.57
1873,100.0,53.0,2021-06-14 00:29:38.231,0.026289651,Off T,Lucy Quinn,Birmingham City WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,23.853720883753127,123.02
1874,97.0,44.0,2021-06-14 00:30:34.480,0.027281767000000002,Blocked,Hannah Jayne Blundell,Chelsea FCW,Right Foot,Normal,True,Open Play,Ground Pass,,,From Goal Kick,True,False,False,23.345235059857504,99.87
1875,108.0,36.0,2021-06-14 00:30:50.720,0.18686655,Off T,Erin Cuthbert,Chelsea FCW,Left Foot,Volley,True,Open Play,,,,,True,True,True,12.649110640673518,71.57
1876,104.0,39.0,2021-06-14 00:32:32.248,0.119631,Saved,Drew Spence,Chelsea FCW,Right Foot,Half Volley,True,Open Play,,,,,True,True,True,16.0312195418814,86.42
1877,113.0,42.0,2021-06-14 00:35:09.058,0.3244375,Goal,Emma Follis,Birmingham City WFC,Right Foot,Normal,True,Open Play,Ground Pass,,Cross,From Throw In,True,True,True,7.280109889280518,105.95
1878,95.0,52.0,2021-06-14 00:41:41.787,0.058856506,Off T,Magdalena Ericsson,Chelsea FCW,Left Foot,Normal,False,Free Kick,,,,,True,False,False,27.730849247724095,115.64
1879,84.0,57.0,2021-06-14 00:03:38.749,0.008740123,Saved,Chloe Arthur,Birmingham City WFC,Left Foot,Normal,False,Open Play,Low Pass,,,From Throw In,True,False,False,39.81205847478876,115.28
1880,107.0,47.0,2021-06-14 00:07:31.255,0.32181319999999997,Off T,Emma Follis,Birmingham City WFC,Right Foot,Normal,False,Open Play,High Pass,Through Ball,Through Ball,From Throw In,True,True,True,14.7648230602334,118.3
1881,96.0,32.0,2021-06-14 00:15:05.474,0.043944445000000006,Goal,Lucy Quinn,Birmingham City WFC,Right Foot,Half Volley,True,Open Play,Low Pass,,,Regular Play,True,False,False,25.298221281347036,71.57
1882,95.0,47.0,2021-06-14 00:22:43.862,0.043685533000000006,Off T,Charlie Wellings,Birmingham City WFC,Right Foot,Normal,False,Open Play,Ground Pass,Through Ball,Through Ball,From Counter,True,False,False,25.96150997149434,105.64
1883,106.0,50.0,2021-06-14 00:29:18.090,0.10107484500000001,Off T,So-yun Ji,Chelsea FCW,Right Foot,Normal,True,Open Play,Ground Pass,,Cut Back,Regular Play,True,True,True,17.204650534085253,125.54
1884,112.0,29.0,2021-06-14 00:31:33.207,0.07381769,Blocked,Ellen White,Birmingham City WFC,Left Foot,Normal,False,Open Play,High Pass,,,From Throw In,True,True,True,13.601470508735444,36.03
1885,97.0,53.0,2021-06-14 00:35:50.563,0.055921633000000005,Wayward,Ellen White,Birmingham City WFC,Right Foot,Half Volley,True,Open Play,Low Pass,,,From Goal Kick,True,False,False,26.419689627245813,119.48
