,statsbomb_xg,goal,time,player,team,shot_distance,inside_18,shot_angle,bodypart,bodypart_angle,technique,first_touch,assist,state_of_play
0,0.26615402,False,4,Francesca Kirby,Chelsea FCW,12.529964086141668,True,118.61,Left Foot,Right - Inside Foot,Ground,False,Ground Pass,Open Play
1,0.09352057400000001,False,11,Bethany England,Chelsea FCW,8.602325267042627,True,54.46,Head,Left - Head,Ground,False,High Pass,Set Piece - Free Kick
2,0.036171142,False,18,Drew Spence,Chelsea FCW,26.1725046566048,False,96.58,Left Foot,Right - Inside Foot,Ground,False,Ground Pass,Open Play
3,0.016625367000000002,False,23,Chloe Arthur,Birmingham City WFC,34.525353003264144,False,79.99,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Set Piece - Goal Kick
4,0.030716168,False,23,Bethany England,Chelsea FCW,26.925824035672523,False,74.93,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Set Piece - Goal Kick
5,0.02135001,False,26,Charlie Wellings,Birmingham City WFC,19.798989873223327,True,135.0,Left Foot,Right - Inside Foot,Ground,False,High Pass,Set Piece - Free Kick
6,0.3758993,False,27,Francesca Kirby,Chelsea FCW,13.152946437965904,True,98.75,Right Foot,Right - Outside Foot,Ground,False,Through Ball,Open Play
7,0.050711885000000005,False,32,Erin Cuthbert,Chelsea FCW,25.019992006393608,False,87.71,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Open Play
8,0.14075908,False,33,Francesca Kirby,Chelsea FCW,7.071067811865476,True,98.13,Head,Right - Head,Ground,False,High Pass,Set Piece - Corner
9,0.037670862,False,33,Erin Cuthbert,Birmingham City WFC,24.59674775249769,False,63.43,Left Foot,Left - Outside Foot,Volley,False,Unassisted,Open Play - Unassisted
10,0.032999475,False,0,So-yun Ji,Chelsea FCW,25.495097567963924,False,78.69,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Open Play
11,0.07365218,False,9,Francesca Kirby,Chelsea FCW,10.816653826391967,True,56.31,Right Foot,Left - Inside Foot,Ground,False,Low Pass,Set Piece - Corner
12,0.11205758,False,13,Erin Cuthbert,Chelsea FCW,13.0,True,112.62,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Set Piece - Throw In
13,0.15216255,False,14,Francesca Kirby,Chelsea FCW,16.1245154965971,True,82.87,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Open Play
14,0.06865658599999999,False,23,Karen Julia Carney,Chelsea FCW,12.806248474865697,True,38.66,Head,Left - Head,Ground,False,Cross,Set Piece - Throw In
15,0.03695459,False,25,Francesca Kirby,Chelsea FCW,16.1245154965971,True,119.74,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
16,0.12992337,False,25,Magdalena Ericsson,Chelsea FCW,8.246211251235321,True,104.04,Head,Right - Head,Ground,False,High Pass,Set Piece - Corner
17,0.76,False,29,Karen Julia Carney,Chelsea FCW,12.0,True,90.0,Right Foot,Other,Ground,False,Unassisted,Set Piece - Penalty
18,0.015509376000000004,False,30,Millie Bright,Chelsea FCW,11.180339887498945,True,100.3,Head,Right - Head,Ground,False,High Pass,Set Piece - Corner
19,0.09820592,False,41,So-yun Ji,Chelsea FCW,9.219544457292887,True,102.53,Head,Right - Head,Ground,False,Cross,Set Piece - Free Kick
20,0.046387684000000005,False,42,Francesca Kirby,Chelsea FCW,12.041594578792296,True,48.37,Left Foot,Left - Outside Foot,Ground,False,Low Pass,Set Piece - Corner
21,0.023775922,False,42,So-yun Ji,Chelsea FCW,22.82542442102665,False,61.19,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Set Piece - Corner
22,0.05969853,False,44,Francesca Kirby,Chelsea FCW,20.808652046684813,True,125.22,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Set Piece - Throw In
23,0.06488427000000001,False,46,So-yun Ji,Chelsea FCW,16.278820596099706,True,79.38,Left Foot,Left - Outside Foot,Ground,False,High Pass,Open Play
24,0.1657547,False,6,Alisha Lehmann,West Ham United LFC,13.41640786499874,True,116.57,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Set Piece - Throw In
25,0.63091785,False,6,Niamh Charles,Liverpool WFC,3.1622776601683795,True,71.57,Head,Left - Head,Ground,False,Low Pass,Open Play
26,0.389233,False,6,Courtney Sweetman-Kirk,Liverpool WFC,3.0,True,90.0,Head,Other,Ground,False,Unassisted,Open Play - Unassisted
27,0.6971044,True,6,Courtney Sweetman-Kirk,Liverpool WFC,2.23606797749979,True,116.57,Right Foot,Right - Outside Foot,Ground,True,Unassisted,Open Play - Unassisted
28,0.34152466,False,11,Jessica Anne Clarke,Liverpool WFC,17.029386365926403,True,130.24,Right Foot,Right - Outside Foot,Ground,False,Through Ball,Set Piece - Throw In
29,0.022615578,False,13,Christie Murray,Liverpool WFC,26.925824035672523,False,68.2,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Open Play - Counter Attack
30,0.014526293000000001,False,23,Leanne Kiernan,West Ham United LFC,34.713109915419565,False,78.37,Right Foot,Left - Inside Foot,Ground,False,Low Pass,Set Piece - Throw In
31,0.033014745000000005,False,24,Brianna Visalli,West Ham United LFC,27.202941017470888,False,53.97,Right Foot,Left - Inside Foot,Ground,False,Low Pass,Open Play - Counter Attack
32,0.1617539,False,31,Rhiannon Roberts,Liverpool WFC,8.0,True,90.0,Head,Other,Ground,False,High Pass,Set Piece - Free Kick
33,0.07191629000000001,False,38,Jessica Anne Clarke,Liverpool WFC,10.04987562112089,True,5.71,Right Foot,Left - Inside Foot,Ground,False,Unassisted,Open Play - Unassisted
34,0.06605337,False,45,Jessica Anne Clarke,Liverpool WFC,11.6619037896906,True,30.96,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Open Play
35,0.01550956,False,1,Leanne Kiernan,West Ham United LFC,25.0,False,126.87,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
36,0.09044173,False,13,Brianna Visalli,West Ham United LFC,8.94427190999916,True,116.57,Head,Right - Head,Ground,False,High Pass,Open Play
37,0.053666368000000006,False,21,Alisha Lehmann,West Ham United LFC,27.07397274136177,False,85.76,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Set Piece - Throw In
38,0.20931223,False,25,Kirsty Linnett,West Ham United LFC,14.866068747318506,True,132.27,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
39,0.30686304000000003,False,34,Gilly Louise Scarlett Flaherty,West Ham United LFC,5.0,True,126.87,Head,Right - Head,Ground,False,Cross,Set Piece - Free Kick
40,0.028885200000000007,False,34,Gilly Louise Scarlett Flaherty,West Ham United LFC,8.54400374531753,True,110.56,Head,Right - Head,Ground,False,High Pass,Set Piece - Corner
41,0.01730371,False,36,Jessica Anne Clarke,Liverpool WFC,25.94224354214569,False,62.45,Left Foot,Left - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
42,0.035479672000000004,False,39,Rinsola Babajide,Liverpool WFC,23.08679276123039,False,107.65,Left Foot,Right - Inside Foot,Ground,False,Ground Pass,Open Play
43,0.03223094,False,45,Gilly Louise Scarlett Flaherty,West Ham United LFC,7.211102550927977,True,123.69,Head,Right - Head,Ground,False,High Pass,Set Piece - Corner
44,0.014178629000000003,False,2,Fara Williams,Reading WFC,32.64965543462902,False,117.35,Left Foot,Right - Inside Foot,Volley,False,Ground Pass,Open Play
45,0.20876576,True,4,Gemma Suzanne Davison,Reading WFC,10.295630140987,True,60.95,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Open Play
46,0.019219216,False,7,Anne-Marie Heatherson,Yeovil Town LFC,14.142135623730953,True,45.0,Head,Left - Head,Ground,False,High Pass,Set Piece - Throw In
47,0.060402505,False,9,Brooke Chaplen,Reading WFC,10.04987562112089,True,95.71,Head,Right - Head,Ground,False,Cross,Open Play
48,0.036174923000000005,True,10,Fara Williams,Reading WFC,21.2602916254693,True,131.19,Left Foot,Right - Inside Foot,Ground,False,Unassisted,Open Play - Unassisted
49,0.24553101,False,24,Brooke Chaplen,Reading WFC,16.492422502470642,True,165.96,Right Foot,Right - Outside Foot,Ground,False,Low Pass,Set Piece - Throw In
50,0.025184974,False,26,Mayumi Pacheco,Reading WFC,26.83281572999748,False,63.43,Left Foot,Left - Outside Foot,Ground,False,Low Pass,Open Play
51,0.049206384000000006,False,28,Natasha Harding,Reading WFC,22.803508501982762,False,127.87,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
52,0.09175583,False,29,Olivia Fergusson,Yeovil Town LFC,17.88854381999832,True,26.57,Right Foot,Left - Inside Foot,Ground,False,High Pass,Open Play
53,0.016230326,False,29,Megan Alexander,Yeovil Town LFC,28.63564212655271,False,102.09,Left Foot,Right - Inside Foot,Ground,False,Ground Pass,Set Piece - Corner
54,0.018044809,False,43,Brooke Chaplen,Reading WFC,29.154759474226502,False,84.09,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Open Play
55,0.026091976000000003,False,44,Natasha Harding,Reading WFC,25.709920264364875,False,103.5,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
56,0.012549612,False,44,Sophie Howard,Reading WFC,27.65863337187866,False,77.47,Right Foot,Left - Inside Foot,Volley,True,Unassisted,Open Play - Unassisted
57,0.03553362,False,47,Fara Williams,Reading WFC,22.203603311174522,False,54.16,Right Foot,Left - Inside Foot,Ground,False,Unassisted,Open Play - Unassisted
58,0.7046226999999999,False,0,Olivia Fergusson,Yeovil Town LFC,5.0,True,90.0,Left Foot,Other,Ground,False,Unassisted,Open Play - Unassisted
59,0.047961306,False,1,Lauren Bruton,Reading WFC,17.464249196572982,True,113.63,Right Foot,Right - Outside Foot,Volley,False,Unassisted,Open Play - Unassisted
60,0.14572826,False,4,Brooke Chaplen,Reading WFC,18.60107523773827,True,53.75,Left Foot,Left - Outside Foot,Ground,False,High Pass,Set Piece - Throw In
61,0.022321789,False,5,Gemma Suzanne Davison,Reading WFC,29.154759474226502,False,84.09,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Set Piece - Throw In
62,0.3337895,False,11,Brooke Chaplen,Reading WFC,12.041594578792296,True,138.37,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
63,0.76,True,13,Lauren Bruton,Reading WFC,12.0,True,90.0,Right Foot,Other,Ground,False,Unassisted,Set Piece - Penalty
64,0.096433036,True,15,Remi Allen,Reading WFC,9.848857801796104,True,113.96,Head,Right - Head,Ground,False,High Pass,Open Play
65,0.028092794,False,20,Lauren Bruton,Reading WFC,27.313000567495326,False,113.75,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
66,0.013764914,False,23,Rachel Furness,Reading WFC,29.017236257093817,False,88.03,Left Foot,Left - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
67,0.028611148000000006,False,25,Gemma Suzanne Davison,Reading WFC,21.2602916254693,True,48.81,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Set Piece - Free Kick
68,0.054877903000000006,False,27,Natasha Harding,Reading WFC,17.029386365926403,True,130.24,Left Foot,Right - Inside Foot,Ground,False,Ground Pass,Open Play
69,0.015020926499999997,False,28,Rachel Furness,Reading WFC,10.816653826391967,True,123.69,Head,Right - Head,Ground,False,High Pass,Set Piece - Corner
70,0.31867692000000003,False,31,Brooke Chaplen,Reading WFC,8.94427190999916,True,26.57,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Open Play - Counter Attack
71,0.0691614,False,34,Gemma Suzanne Davison,Reading WFC,16.0,True,90.0,Right Foot,Other,Ground,False,Ground Pass,Open Play
72,0.14785822,False,35,Brooke Chaplen,Reading WFC,13.45362404707371,True,48.01,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Open Play
73,0.16863409,False,37,Charlotte Estcourt,Reading WFC,11.180339887498945,True,79.7,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Open Play
74,0.03766019,False,40,Gemma Suzanne Davison,Reading WFC,28.63564212655271,False,65.22,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Open Play
75,0.10764639999999999,False,42,Brooke Chaplen,Reading WFC,17.804493814764854,True,128.16,Right Foot,Right - Outside Foot,Ground,False,High Pass,Open Play
76,0.019063191,False,45,Emily Syme,Yeovil Town LFC,27.459060435491967,False,79.51,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Open Play
77,0.30975744,False,45,Olivia Fergusson,Yeovil Town LFC,21.18962010041709,False,70.71,Right Foot,Left - Inside Foot,Ground,False,High Pass,Set Piece - Throw In
78,0.09506342,False,46,Brooke Chaplen,Reading WFC,9.848857801796104,True,113.96,Head,Right - Head,Ground,False,Cross,Set Piece - Goal Kick
79,0.029442485,False,5,Carla Humphrey,Bristol City WFC,25.806975801127876,False,125.54,Right Foot,Right - Outside Foot,Ground,False,Low Pass,Open Play
80,0.11373012,False,8,Danielle van de Donk,Arsenal WFC,10.44030650891055,True,73.3,Head,Left - Head,Ground,False,High Pass,Set Piece - Corner
81,0.037771497,False,10,Katrine Veje,Arsenal WFC,21.2602916254693,True,41.19,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Set Piece - Throw In
82,0.13319226,True,10,Vivianne Miedema,Arsenal WFC,11.401754250991381,True,52.13,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Set Piece - Throw In
83,0.06728647,False,24,Vivianne Miedema,Arsenal WFC,11.04536101718726,True,95.19,Head,Right - Head,Ground,False,Cross,Set Piece - Free Kick
84,0.0746162,False,25,Abigail Harrison,Bristol City WFC,18.867962264113206,True,122.01,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play - Counter Attack
85,0.028345143000000007,False,29,Dominique Johanna Anna Bloodworth,Arsenal WFC,28.16025568065745,False,106.5,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
86,0.24089347,False,4,Abigail Harrison,Bristol City WFC,15.264337522473747,True,121.61,Left Foot,Right - Inside Foot,Ground,True,Ground Pass,Open Play - Counter Attack
87,0.19564945,False,5,Lucy Graham,Bristol City WFC,10.44030650891055,True,106.7,Head,Right - Head,Ground,False,Cross,Open Play
88,0.18274215,True,13,Vivianne Miedema,Arsenal WFC,11.6619037896906,True,59.04,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Set Piece - Free Kick
89,0.013580981,False,19,Katie McCabe,Arsenal WFC,28.600699292150182,False,126.47,Left Foot,Right - Inside Foot,Ground,False,High Pass,Open Play
90,0.16653554,False,22,Kim Little,Arsenal WFC,10.0,True,53.13,Right Foot,Left - Inside Foot,Ground,False,Cross,Set Piece - Corner
91,0.103430465,False,28,Vivianne Miedema,Arsenal WFC,12.806248474865697,True,38.66,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Open Play
92,0.43783653,True,30,Katie McCabe,Arsenal WFC,7.6157731058639095,True,66.8,Left Foot,Left - Outside Foot,Ground,False,High Pass,Set Piece - Corner
93,0.25868157,True,32,Vivianne Miedema,Arsenal WFC,6.4031242374328485,True,141.34,Left Foot,Right - Inside Foot,Ground,True,Cross,Open Play - Counter Attack
94,0.08552999,False,34,Abigail Harrison,Bristol City WFC,17.08800749063506,True,110.56,Left Foot,Right - Inside Foot,Ground,False,Ground Pass,Open Play
95,0.045527175,False,37,Abigail Harrison,Bristol City WFC,18.60107523773827,True,143.75,Left Foot,Right - Inside Foot,Ground,False,Ground Pass,Open Play - Counter Attack
96,0.03157961,False,43,Louise Quinn,Arsenal WFC,11.401754250991381,True,74.74,Right Foot,Left - Inside Foot,Volley,False,Cross,Set Piece - Corner
97,0.10593438,False,44,Ella Rutherford,Bristol City WFC,10.0,True,36.87,Left Foot,Left - Outside Foot,Volley,True,Cross,Set Piece - Throw In
98,0.018971654,False,45,Danielle Carter,Arsenal WFC,30.870698080866266,False,114.9,Left Foot,Right - Inside Foot,Ground,False,Ground Pass,Set Piece - Goal Kick
99,0.017038535,False,5,Kirsty Barton,Brighton & Hove Albion WFC,38.275318418009284,False,123.27,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
100,0.3949509,False,5,Georgia Stanway,Manchester City WFC,21.93171219946131,True,133.15,Right Foot,Right - Outside Foot,Ground,False,Through Ball,Set Piece - Goal Kick
101,0.34141454,False,11,Nikita Parris,Manchester City WFC,10.63014581273465,True,131.19,Right Foot,Right - Outside Foot,Ground,False,Through Ball,Open Play
102,0.025084483,False,12,Jill Scott,Manchester City WFC,15.033296378372908,True,86.19,Head,Left - Head,Ground,False,Cross,Set Piece - Corner
103,0.039372798,False,14,Nikita Parris,Manchester City WFC,12.206555615733702,True,55.01,Head,Left - Head,Ground,False,Cross,Open Play
104,0.10168196,False,17,Nikita Parris,Manchester City WFC,15.132745950421555,True,97.59,Left Foot,Right - Inside Foot,Ground,False,Ground Pass,Open Play
105,0.009602184,False,19,Keira Walsh,Manchester City WFC,34.928498393145965,False,103.24,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
106,0.13669139,True,20,Georgia Stanway,Manchester City WFC,23.323807579381203,False,120.96,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
107,0.12327581,False,24,Jill Scott,Manchester City WFC,18.35755975068582,True,119.36,Right Foot,Right - Outside Foot,Ground,False,Through Ball,Open Play
108,0.020136826,False,26,Aileen Whelan,Brighton & Hove Albion WFC,23.08679276123039,False,94.97,Head,Right - Head,Ground,False,Ground Pass,Open Play
109,0.024188627,False,28,Gemma Bonner,Manchester City WFC,12.206555615733702,True,124.99,Head,Right - Head,Ground,False,High Pass,Set Piece - Corner
110,0.08739801500000001,False,39,Chloe Peplow,Brighton & Hove Albion WFC,16.76305461424021,True,72.65,Right Foot,Left - Inside Foot,Ground,False,High Pass,Open Play
111,0.019743266000000002,False,40,Georgia Stanway,Brighton & Hove Albion WFC,29.8328677803526,False,76.43,Right Foot,Left - Inside Foot,Ground,False,Unassisted,Open Play - Unassisted
112,0.4340121,True,42,Caroline Weir,Manchester City WFC,11.04536101718726,True,95.19,Left Foot,Right - Inside Foot,Ground,False,Ground Pass,Set Piece - Throw In
113,0.009549671,False,0,Danielle Buet,Brighton & Hove Albion WFC,35.510561809129406,False,99.73,Right Foot,Right - Outside Foot,Volley,False,Unassisted,Open Play - Unassisted
114,0.06887115,False,1,Chloe Peplow,Brighton & Hove Albion WFC,19.697715603592208,False,113.96,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
115,0.034951698,False,6,Tessa Wullaert,Manchester City WFC,13.601470508735444,True,36.03,Right Foot,Left - Inside Foot,Ground,False,Unassisted,Open Play - Unassisted
116,0.33539256,False,9,Ellie Brazil,Brighton & Hove Albion WFC,19.416487838947603,True,124.51,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
117,0.4428448,False,9,Iniabasi Anefiok Umotong,Brighton & Hove Albion WFC,7.071067811865476,True,81.87,Right Foot,Left - Inside Foot,Volley,False,Low Pass,Open Play
118,0.14375503,False,12,Aileen Whelan,Brighton & Hove Albion WFC,16.1245154965971,True,82.87,Left Foot,Left - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
119,0.018544516,True,18,Georgia Stanway,Manchester City WFC,31.06444913401813,False,123.18,Right Foot,Right - Outside Foot,Ground,False,Low Pass,Open Play - Counter Attack
120,0.026395774,True,22,Georgia Stanway,Manchester City WFC,21.095023109728988,False,84.56,Right Foot,Left - Inside Foot,Ground,False,Low Pass,Open Play
121,0.24984783,False,25,Iniabasi Anefiok Umotong,Brighton & Hove Albion WFC,15.811388300841895,True,71.57,Right Foot,Left - Inside Foot,Ground,False,Unassisted,Open Play - Unassisted
122,0.08881184,False,25,Claire Emslie,Manchester City WFC,14.31782106327635,True,24.78,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Open Play
123,0.13622582,False,25,Claire Emslie,Manchester City WFC,10.77032961426901,True,21.8,Right Foot,Left - Inside Foot,Ground,False,Cross,Open Play
124,0.03050624,False,27,Aileen Whelan,Brighton & Hove Albion WFC,10.816653826391967,True,123.69,Head,Right - Head,Ground,False,High Pass,Set Piece - Corner
125,0.034539852,False,27,Victoria Williams,Brighton & Hove Albion WFC,10.198039027185569,True,101.31,Head,Right - Head,Ground,False,Unassisted,Open Play - Unassisted
126,0.013482093999999998,False,33,Victoria Williams,Brighton & Hove Albion WFC,40.024992192378996,False,77.01,Right Foot,Left - Inside Foot,Ground,False,Low Pass,Open Play
127,0.045861203,False,35,Caroline Weir,Manchester City WFC,24.0,False,90.0,Right Foot,Other,Ground,False,Ground Pass,Set Piece - Goal Kick
128,0.15677072,False,36,Iniabasi Anefiok Umotong,Brighton & Hove Albion WFC,9.486832980505136,True,108.43,Right Foot,Right - Outside Foot,Volley,False,High Pass,Open Play - Counter Attack
129,0.024908442000000003,False,37,Nikita Parris,Manchester City WFC,25.632011235952593,False,69.44,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Set Piece - Goal Kick
130,0.42838109999999996,False,40,Nikita Parris,Manchester City WFC,9.486832980505136,True,71.57,Right Foot,Left - Inside Foot,Ground,False,Ground Pass,Open Play
131,0.33067653,False,40,Georgia Stanway,Manchester City WFC,15.811388300841895,True,124.7,Right Foot,Right - Outside Foot,Ground,True,Unassisted,Open Play - Unassisted
132,0.29142863,True,41,Nikita Parris,Manchester City WFC,4.47213595499958,True,116.57,Head,Right - Head,Ground,False,Cross,Open Play
133,0.63500386,True,45,Claire Emslie,Manchester City WFC,9.219544457292887,True,130.6,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Set Piece - Throw In
134,0.34800306000000003,False,0,Jodie Brett,Brighton & Hove Albion WFC,3.6055512754639887,True,56.31,Right Foot,Left - Inside Foot,Volley,False,High Pass,Set Piece - Free Kick
135,0.021882394000000003,True,2,Danielle Buet,Brighton & Hove Albion WFC,26.47640458974745,False,100.89,Right Foot,Right - Outside Foot,Ground,True,Unassisted,Open Play - Unassisted
136,0.019848077,False,13,Gabrielle George,Everton LFC,42.43819034784589,False,55.56,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Set Piece - Throw In
137,0.014393689,False,18,Jodie Brett,Brighton & Hove Albion WFC,34.0147027033899,False,114.3,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
138,0.022865346,True,26,Inessa Kaagman,Everton LFC,20.808652046684813,True,35.22,Right Foot,Left - Inside Foot,Ground,True,Ground Pass,Open Play
139,0.24955145,False,30,Simone Magill,Everton LFC,9.486832980505136,True,108.43,Right Foot,Right - Outside Foot,Volley,False,Cross,Set Piece - Throw In
140,0.0058224653,False,32,Danielle Buet,Brighton & Hove Albion WFC,37.05401462729781,False,93.09,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
141,0.014823818999999997,False,34,Danielle Buet,Brighton & Hove Albion WFC,33.541019662496836,False,116.57,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
142,0.033547368,False,40,Gabrielle George,Everton LFC,25.317977802344327,False,99.09,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
143,0.03609459,True,45,Gabrielle George,Everton LFC,9.219544457292887,True,40.6,Head,Left - Head,Ground,False,Low Pass,Set Piece - Corner
144,0.020509839,False,3,Aileen Whelan,Brighton & Hove Albion WFC,25.238858928247925,False,123.69,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
145,0.040869176,False,6,Dominique Bruinenberg,Everton LFC,20.615528128088304,True,50.91,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Open Play
146,0.013569703999999998,False,18,Chloe Kelly,Everton LFC,34.40930106817051,False,125.54,Left Foot,Right - Inside Foot,Ground,False,Low Pass,Open Play
147,0.013109557,False,21,Aileen Whelan,Brighton & Hove Albion WFC,34.0147027033899,False,65.7,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Set Piece - Free Kick
148,0.34817636,True,24,Chloe Kelly,Everton LFC,9.219544457292887,True,130.6,Right Foot,Right - Outside Foot,Ground,False,Cross,Open Play
149,0.114569046,False,27,Inessa Kaagman,Everton LFC,9.219544457292887,True,139.4,Right Foot,Right - Outside Foot,Ground,True,Cross,Set Piece - Throw In
150,0.5081496,True,29,Ellie Brazil,Brighton & Hove Albion WFC,4.47213595499958,True,116.57,Head,Right - Head,Ground,False,High Pass,Set Piece - Free Kick
151,0.15935249999999998,True,32,Ellie Brazil,Brighton & Hove Albion WFC,6.4031242374328485,True,141.34,Head,Right - Head,Ground,False,High Pass,Set Piece - Free Kick
152,0.007443355,False,35,Ellie Brazil,Everton LFC,36.68787265568828,False,72.55,Right Foot,Left - Inside Foot,Ground,False,Unassisted,Open Play - Unassisted
153,0.195556,False,36,Georgia Brougham,Everton LFC,8.54400374531753,True,110.56,Left Foot,Right - Inside Foot,Ground,False,Low Pass,Set Piece - Free Kick
154,0.3900787,False,42,Ellie Brazil,Brighton & Hove Albion WFC,7.6157731058639095,True,66.8,Right Foot,Left - Inside Foot,Ground,False,High Pass,Open Play
155,0.015533662,False,47,Gabrielle George,Everton LFC,30.36445290137795,False,72.76,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Set Piece - Throw In
156,0.016996747,False,47,Gabrielle George,Everton LFC,25.079872407968914,False,66.5,Left Foot,Left - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
157,0.021976447000000003,False,7,Millie Bright,Chelsea FCW,42.44997055358225,False,105.02,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
158,0.03389804,False,8,Kirsty Linnett,Liverpool WFC,26.019223662515373,False,87.8,Left Foot,Left - Outside Foot,Ground,False,Ground Pass,Set Piece - Goal Kick
159,0.016313432000000003,False,9,Sophie Ingle,Chelsea FCW,33.376638536557266,False,98.62,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Set Piece - Throw In
160,0.05566944,False,10,Francesca Kirby,Chelsea FCW,25.0,False,90.0,Right Foot,Other,Ground,False,Ground Pass,Set Piece - Throw In
161,0.03014012,False,11,So-yun Ji,Chelsea FCW,24.35159132377184,False,70.82,Right Foot,Left - Inside Foot,Ground,False,Unassisted,Open Play - Unassisted
162,0.033889998000000005,False,12,Drew Spence,Chelsea FCW,20.396078054371138,False,101.31,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Set Piece - Throw In
163,0.013980746,False,14,Sophie Elizabeth Bradley-Auckland,Liverpool WFC,41.7612260356422,False,106.7,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
164,0.092044994,False,19,Erin Cuthbert,Chelsea FCW,13.892443989449804,True,149.74,Right Foot,Right - Outside Foot,Ground,False,Low Pass,Open Play
165,0.13275452,False,19,Bethany England,Chelsea FCW,17.08800749063506,True,110.56,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Set Piece - Throw In
166,0.1278413,False,19,Francesca Kirby,Chelsea FCW,12.083045973594572,True,65.56,Left Foot,Left - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
167,0.06025904,True,26,Magdalena Ericsson,Chelsea FCW,9.486832980505136,True,71.57,Left Foot,Left - Outside Foot,Volley,False,Low Pass,Set Piece - Corner
168,0.022268176,False,32,Erin Cuthbert,Chelsea FCW,26.0768096208106,False,94.4,Right Foot,Right - Outside Foot,Ground,False,Unassisted,Open Play - Unassisted
169,0.05727053,False,37,Drew Spence,Chelsea FCW,9.848857801796104,True,113.96,Head,Right - Head,Ground,False,Cross,Set Piece - Corner
170,0.041738696000000006,False,40,Drew Spence,Chelsea FCW,22.36067977499789,False,116.57,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Set Piece - Free Kick
171,0.13883889,False,41,Francesca Kirby,Chelsea FCW,19.02629759044045,False,93.01,Right Foot,Right - Outside Foot,Ground,False,Ground Pass,Open Play
